ProductionMonth,ReportingFacilityID,FromToID,ProductID,Volume,IsInjector
2023-04,ABBT0051212,ABWI103091506504W400,OIL,12.7,False
2023-04,ABBT0051212,ABWI103091606504W400,OIL,31.7,False
2023-04,ABBT0051212,ABWI103091606604W400,OIL,78.2,False
2023-04,ABBT0051212,ABWI103092806504W400,OIL,116.0,False
2023-04,ABBT0051212,ABWI103092906504W400,OIL,291.0,False
2023-04,ABBT0051212,ABWI103093406504W400,OIL,7.7,False
2023-04,ABBT0051212,ABWI103101006504W400,OIL,64.5,False
2023-04,ABBT0051212,ABWI103102206504W400,OIL,34.3,False
2023-04,ABBT0051212,ABWI103102706504W400,OIL,0.3,False
2023-04,ABBT0051212,ABWI103102806504W400,OIL,483.4,False
2023-04,ABBT0051212,ABWI103103406504W400,OIL,144.5,False
2023-04,ABBT0051212,ABWI103110306604W400,OIL,66.7,False
2023-04,ABBT0051212,ABWI103110906604W400,OIL,214.6,False
2023-04,ABBT0051212,ABWI103111006504W400,OIL,141.2,False
2023-04,ABBT0051212,ABWI103111006604W400,OIL,488.3,False
2023-04,ABBT0051212,ABWI103111506504W400,OIL,46.6,False
2023-04,ABBT0051212,ABWI103112106604W400,OIL,180.8,False
2023-04,ABBT0051212,ABWI103112206504W400,OIL,206.2,False
2023-04,ABBT0051212,ABWI103112606504W400,OIL,12.0,False
2023-04,ABBT0051212,ABWI103112706504W400,OIL,380.0,False
2023-04,ABBT0051212,ABWI103112806504W400,OIL,13.9,False
2023-04,ABBT0051212,ABWI103113406504W400,OIL,468.0,False
2023-04,ABBT0051212,ABWI103113506504W400,OIL,18.8,False
2023-04,ABBT0051212,ABWI103120306604W400,OIL,370.2,False
2023-04,ABBT0051212,ABWI103120406604W400,OIL,172.2,False
2023-04,ABBT0051212,ABWI103121506504W400,OIL,78.9,False
2023-04,ABBT0051212,ABWI103122206504W400,OIL,4.0,False
2023-04,ABBT0051212,ABWI103122706504W400,OIL,145.2,False
2023-04,ABBT0051212,ABWI103122806504W400,OIL,13.8,False
2023-04,ABBT0051212,ABWI103123406504W400,OIL,254.3,False
2023-04,ABBT0051212,ABWI103123506504W400,OIL,105.6,False
2023-04,ABBT0051212,ABWI103130306604W400,OIL,185.8,False
2023-04,ABBT0051212,ABWI103130906604W400,OIL,1657.3,False
2023-04,ABBT0051212,ABWI103131006504W400,OIL,366.3,False
2023-04,ABBT0051212,ABWI103131406504W400,OIL,44.7,False
2023-04,ABBT0051212,ABWI103131506504W400,OIL,216.1,False
2023-04,ABBT0051212,ABWI103132606504W400,OIL,259.8,False
2023-04,ABBT0051212,ABWI103132806504W400,OIL,123.0,False
2023-04,ABBT0051212,ABWI103133406504W400,OIL,601.1,False
2023-04,ABBT0051212,ABWI103133506504W400,OIL,23.8,False
2023-04,ABBT0051212,ABWI103140306604W400,OIL,232.4,False
2023-04,ABBT0051212,ABWI103141006504W400,OIL,353.0,False
2023-04,ABBT0051212,ABWI103141406504W400,OIL,169.4,False
2023-04,ABBT0051212,ABWI103141506504W400,OIL,356.2,False
2023-04,ABBT0051212,ABWI103142106604W400,OIL,101.1,False
2023-04,ABBT0051212,ABWI103142606504W400,OIL,167.1,False
2023-04,ABBT0051212,ABWI103142806504W400,OIL,163.6,False
2023-04,ABBT0051212,ABWI103142806604W400,OIL,121.3,False
2023-04,ABBT0051212,ABWI103142906504W400,OIL,150.2,False
2023-04,ABBT0051212,ABWI103151006504W400,OIL,124.8,False
2023-04,ABBT0051212,ABWI103151406504W400,OIL,10.5,False
2023-04,ABBT0051212,ABWI103151506504W400,OIL,135.8,False
2023-04,ABBT0051212,ABWI103151706604W400,OIL,547.8,False
2023-04,ABBT0051212,ABWI103152106604W400,OIL,69.9,False
2023-04,ABBT0051212,ABWI103152706504W400,OIL,125.8,False
2023-04,ABBT0051212,ABWI103152906504W400,OIL,99.3,False
2023-04,ABBT0051212,ABWI103153406504W400,OIL,168.1,False
2023-04,ABBT0051212,ABWI103160506604W400,OIL,165.5,False
2023-04,ABBT0051212,ABWI103160906604W400,OIL,263.2,False
2023-04,ABBT0051212,ABWI103161006504W400,OIL,326.8,False
2023-04,ABBT0051212,ABWI103161506504W400,OIL,118.5,False
2023-04,ABBT0051212,ABWI103161606504W400,OIL,220.3,False
2023-04,ABBT0051212,ABWI103162706504W400,OIL,123.1,False
2023-04,ABBT0051212,ABWI103162906504W400,OIL,469.6,False
2023-04,ABBT0051212,ABWI103163306504W400,OIL,332.0,False
2023-04,ABBT0051212,ABWI104010306604W400,OIL,73.9,False
2023-04,ABBT0051212,ABWI104010406604W400,OIL,251.7,False
2023-04,ABBT0051212,ABWI104011506504W400,OIL,106.7,False
2023-04,ABBT0051212,ABWI104012106504W400,OIL,143.4,False
2023-04,ABBT0051212,ABWI104012206504W400,OIL,235.1,False
2023-04,ABBT0051212,ABWI104013306504W400,OIL,1300.5,False
2023-04,ABBT0051212,ABWI104013406504W400,OIL,207.8,False
2023-04,ABBT0051212,ABWI104021506504W400,OIL,235.4,False
2023-04,ABBT0051212,ABWI104022106604W400,OIL,45.1,False
2023-04,ABBT0051212,ABWI104022206504W400,OIL,149.5,False
2023-04,ABBT0051212,ABWI104022806504W400,OIL,208.3,False
2023-04,ABBT0051212,ABWI104023506504W400,OIL,65.4,False
2023-04,ABBT0051212,ABWI104030306604W400,OIL,71.7,False
2023-04,ABBT0051212,ABWI104030906604W400,OIL,332.6,False
2023-04,ABBT0051212,ABWI104031006604W400,OIL,360.9,False
2023-04,ABBT0051212,ABWI104031506504W400,OIL,362.0,False
2023-04,ABBT0051212,ABWI104032206504W400,OIL,52.5,False
2023-04,ABBT0051212,ABWI104032306504W400,OIL,87.8,False
2023-04,ABBT0051212,ABWI104033306604W400,OIL,87.0,False
2023-04,ABBT0051212,ABWI104033406504W400,OIL,353.5,False
2023-04,ABBT0051212,ABWI104040306604W400,OIL,257.0,False
2023-04,ABBT0051212,ABWI104042206504W400,OIL,128.4,False
2023-04,ABBT0051212,ABWI104042706504W400,OIL,111.7,False
2023-04,ABBT0051212,ABWI104042806504W400,OIL,115.3,False
2023-04,ABBT0051212,ABWI104043306504W400,OIL,104.3,False
2023-04,ABBT0051212,ABWI104043406504W400,OIL,371.9,False
2023-04,ABBT0051212,ABWI104051006604W400,OIL,835.9,False
2023-04,ABBT0051212,ABWI104052206504W400,OIL,5.4,False
2023-04,ABBT0051212,ABWI104052306504W400,OIL,95.3,False
2023-04,ABBT0051212,ABWI104052606504W400,OIL,67.3,False
2023-04,ABBT0051212,ABWI104052806504W400,OIL,155.9,False
2023-04,ABBT0051212,ABWI104053506504W400,OIL,76.4,False
2023-04,ABBT0051212,ABWI104060306604W400,OIL,11.1,False
2023-04,ABBT0051212,ABWI104061506504W400,OIL,0.5,False
2023-04,ABBT0051212,ABWI104062206504W400,OIL,151.6,False
2023-04,ABBT0051212,ABWI104062706504W400,OIL,29.3,False
2023-04,ABBT0051212,ABWI104062806504W400,OIL,25.6,False
2023-04,ABBT0051212,ABWI104063306604W400,OIL,130.7,False
2023-04,ABBT0051212,ABWI104063406504W400,OIL,327.6,False
2023-04,ABBT0051212,ABWI104063506504W400,OIL,91.9,False
2023-04,ABBT0051212,ABWI104071506504W400,OIL,85.5,False
2023-04,ABBT0051212,ABWI104072106604W400,OIL,786.1,False
2023-04,ABBT0051212,ABWI104072206504W400,OIL,358.0,False
2023-04,ABBT0051212,ABWI104072206604W400,OIL,187.9,False
2023-04,ABBT0051212,ABWI104072606504W400,OIL,100.9,False
2023-04,ABBT0051212,ABWI104073406504W400,OIL,11.0,False
2023-04,ABBT0051212,ABWI104073506504W400,OIL,43.6,False
2023-04,ABBT0051212,ABWI104080406604W400,OIL,362.7,False
2023-04,ABBT0051212,ABWI104080806604W400,OIL,591.5,False
2023-04,ABBT0051212,ABWI104082206504W400,OIL,68.6,False
2023-04,ABBT0051212,ABWI104082706504W400,OIL,326.8,False
2023-04,ABBT0051212,ABWI104082806504W400,OIL,203.8,False
2023-04,ABBT0051212,ABWI104082906504W400,OIL,233.1,False
2023-04,ABBT0051212,ABWI104083406504W400,OIL,98.3,False
2023-04,ABBT0051212,ABWI104090306604W400,OIL,13.4,False
2023-04,ABBT0051212,ABWI104090406604W400,OIL,143.4,False
2023-04,ABBT0051212,ABWI104091006504W400,OIL,65.7,False
2023-04,ABBT0051212,ABWI104091506504W400,OIL,39.7,False
2023-04,ABBT0051212,ABWI104091606604W400,OIL,47.0,False
2023-04,ABBT0051212,ABWI104092106504W400,OIL,26.4,False
2023-04,ABBT0051212,ABWI104092706504W400,OIL,208.9,False
2023-04,ABBT0051212,ABWI104092806504W400,OIL,46.8,False
2023-04,ABBT0051212,ABWI104093406504W400,OIL,2.4,False
2023-04,ABBT0051212,ABWI104101506504W400,OIL,1.5,False
2023-04,ABBT0051212,ABWI104102206504W400,OIL,11.6,False
2023-04,ABBT0051212,ABWI104102706504W400,OIL,65.5,False
2023-04,ABBT0051212,ABWI104102806504W400,OIL,228.0,False
2023-04,ABBT0051212,ABWI104102906504W400,OIL,14.6,False
2023-04,ABBT0051212,ABWI104103406504W400,OIL,0.4,False
2023-04,ABBT0051212,ABWI104111506504W400,OIL,95.2,False
2023-04,ABBT0051212,ABWI104112206504W400,OIL,64.7,False
2023-04,ABBT0051212,ABWI104112806504W400,OIL,204.1,False
2023-04,ABBT0051212,ABWI104112806604W400,OIL,91.3,False
2023-04,ABBT0051212,ABWI104120306604W400,OIL,461.3,False
2023-04,ABBT0051212,ABWI104121006604W400,OIL,1581.2,False
2023-04,ABBT0051212,ABWI104121506504W400,OIL,290.8,False
2023-04,ABBT0051212,ABWI104122206504W400,OIL,76.5,False
2023-04,ABBT0051212,ABWI104122606504W400,OIL,1.8,False
2023-04,ABBT0051212,ABWI104122706504W400,OIL,79.8,False
2023-04,ABBT0051212,ABWI104122806504W400,OIL,66.6,False
2023-04,ABBT0051212,ABWI104123406504W400,OIL,996.9,False
2023-04,ABBT0051212,ABWI104130306604W400,OIL,490.4,False
2023-04,ABBT0051212,ABWI104131406504W400,OIL,5.9,False
2023-04,ABBT0051212,ABWI104131506504W400,OIL,277.9,False
2023-04,ABBT0051212,ABWI104132606504W400,OIL,297.4,False
2023-04,ABBT0051212,ABWI104132806504W400,OIL,0.1,False
2023-04,ABBT0051212,ABWI104133506504W400,OIL,32.7,False
2023-04,ABBT0051212,ABWI104140306604W400,OIL,386.0,False
2023-04,ABBT0051212,ABWI104141006504W400,OIL,352.8,False
2023-04,ABBT0051212,ABWI104141406504W400,OIL,323.8,False
2023-04,ABBT0051212,ABWI104141506504W400,OIL,295.0,False
2023-04,ABBT0051212,ABWI104142106504W400,OIL,87.3,False
2023-04,ABBT0051212,ABWI104142106604W400,OIL,101.9,False
2023-04,ABBT0051212,ABWI104142206504W400,OIL,7.2,False
2023-04,ABBT0051212,ABWI104142606504W400,OIL,215.5,False
2023-04,ABBT0051212,ABWI104142706504W400,OIL,203.6,False
2023-04,ABBT0051212,ABWI104142806504W400,OIL,17.3,False
2023-04,ABBT0051212,ABWI104142806604W400,OIL,16.8,False
2023-04,ABBT0051212,ABWI104151006504W400,OIL,143.8,False
2023-04,ABBT0051212,ABWI104151406504W400,OIL,203.6,False
2023-04,ABBT0051212,ABWI104151506504W400,OIL,66.7,False
2023-04,ABBT0051212,ABWI104151606504W400,OIL,4.5,False
2023-04,ABBT0051212,ABWI104151706604W400,OIL,465.6,False
2023-04,ABBT0051212,ABWI104152106504W400,OIL,5.4,False
2023-04,ABBT0051212,ABWI104152706504W400,OIL,101.0,False
2023-04,ABBT0051212,ABWI104152906504W400,OIL,328.8,False
2023-04,ABBT0051212,ABWI104160506604W400,OIL,84.9,False
2023-04,ABBT0051212,ABWI104160906604W400,OIL,91.9,False
2023-04,ABBT0051212,ABWI104161006504W400,OIL,116.3,False
2023-04,ABBT0051212,ABWI104161506504W400,OIL,101.5,False
2023-04,ABBT0051212,ABWI104161606504W400,OIL,119.0,False
2023-04,ABBT0051212,ABWI104162706504W400,OIL,148.8,False
2023-04,ABBT0051212,ABWI104163306504W400,OIL,240.8,False
2023-04,ABBT0051212,ABWI105010406604W400,OIL,203.0,False
2023-04,ABBT0051212,ABWI105011006604W400,OIL,17.3,False
2023-04,ABBT0051212,ABWI105011506504W400,OIL,41.9,False
2023-04,ABBT0051212,ABWI105012106504W400,OIL,100.0,False
2023-04,ABBT0051212,ABWI105012206504W400,OIL,173.3,False
2023-04,ABBT0051212,ABWI105012906504W400,OIL,12.4,False
2023-04,ABBT0051212,ABWI105013406504W400,OIL,197.3,False
2023-04,ABBT0051212,ABWI105021006604W400,OIL,57.3,False
2023-04,ABBT0051212,ABWI105021506504W400,OIL,41.6,False
2023-04,ABBT0051212,ABWI105022206504W400,OIL,128.6,False
2023-04,ABBT0051212,ABWI105022306504W400,OIL,4.3,False
2023-04,ABBT0051212,ABWI105022706504W400,OIL,86.7,False
2023-04,ABBT0051212,ABWI105022806604W400,OIL,65.5,False
2023-04,ABBT0051212,ABWI105030306604W400,OIL,65.3,False
2023-04,ABBT0051212,ABWI105030906604W400,OIL,262.0,False
2023-04,ABBT0051212,ABWI105031506504W400,OIL,86.9,False
2023-04,ABBT0051212,ABWI105032206504W400,OIL,90.1,False
2023-04,ABBT0051212,ABWI105032306504W400,OIL,0.5,False
2023-04,ABBT0051212,ABWI105032706504W400,OIL,34.4,False
2023-04,ABBT0051212,ABWI105033306604W400,OIL,69.4,False
2023-04,ABBT0051212,ABWI105033406504W400,OIL,470.6,False
2023-04,ABBT0051212,ABWI105033506504W400,OIL,98.9,False
2023-04,ABBT0051212,ABWI105040306604W400,OIL,271.5,False
2023-04,ABBT0051212,ABWI105041006604W400,OIL,556.1,False
2023-04,ABBT0051212,ABWI105042306504W400,OIL,50.9,False
2023-04,ABBT0051212,ABWI105042706504W400,OIL,283.8,False
2023-04,ABBT0051212,ABWI105042806504W400,OIL,270.1,False
2023-04,ABBT0051212,ABWI105043406504W400,OIL,430.0,False
2023-04,ABBT0051212,ABWI105043506504W400,OIL,120.0,False
2023-04,ABBT0051212,ABWI105051006604W400,OIL,656.2,False
2023-04,ABBT0051212,ABWI105051506504W400,OIL,28.3,False
2023-04,ABBT0051212,ABWI105052706504W400,OIL,340.0,False
2023-04,ABBT0051212,ABWI105052806504W400,OIL,7.2,False
2023-04,ABBT0051212,ABWI105053506504W400,OIL,272.3,False
2023-04,ABBT0051212,ABWI105060306604W400,OIL,496.1,False
2023-04,ABBT0051212,ABWI105060906604W400,OIL,158.3,False
2023-04,ABBT0051212,ABWI105061506504W400,OIL,36.0,False
2023-04,ABBT0051212,ABWI105062206504W400,OIL,30.0,False
2023-04,ABBT0051212,ABWI105062706504W400,OIL,16.9,False
2023-04,ABBT0051212,ABWI105062806504W400,OIL,6.1,False
2023-04,ABBT0051212,ABWI105063306604W400,OIL,124.7,False
2023-04,ABBT0051212,ABWI105063406504W400,OIL,151.7,False
2023-04,ABBT0051212,ABWI105070306604W400,OIL,37.6,False
2023-04,ABBT0051212,ABWI105072106604W400,OIL,53.1,False
2023-04,ABBT0051212,ABWI105072206504W400,OIL,235.7,False
2023-04,ABBT0051212,ABWI105072706504W400,OIL,144.3,False
2023-04,ABBT0051212,ABWI105073406504W400,OIL,174.4,False
2023-04,ABBT0051212,ABWI105073506504W400,OIL,17.6,False
2023-04,ABBT0051212,ABWI105080406604W400,OIL,202.6,False
2023-04,ABBT0051212,ABWI105081506504W400,OIL,1.1,False
2023-04,ABBT0051212,ABWI105082706504W400,OIL,144.1,False
2023-04,ABBT0051212,ABWI105082806504W400,OIL,198.4,False
2023-04,ABBT0051212,ABWI105082906504W400,OIL,2.7,False
2023-04,ABBT0051212,ABWI105083406504W400,OIL,7.1,False
2023-04,ABBT0051212,ABWI105091006504W400,OIL,130.4,False
2023-04,ABBT0051212,ABWI105091506504W400,OIL,148.3,False
2023-04,ABBT0051212,ABWI105092806504W400,OIL,188.4,False
2023-04,ABBT0051212,ABWI105092906504W400,OIL,49.3,False
2023-04,ABBT0051212,ABWI105093406504W400,OIL,93.6,False
2023-04,ABBT0051212,ABWI105101006504W400,OIL,115.6,False
2023-04,ABBT0051212,ABWI105101406504W400,OIL,273.4,False
2023-04,ABBT0051212,ABWI105101506504W400,OIL,3.7,False
2023-04,ABBT0051212,ABWI105102206504W400,OIL,27.1,False
2023-04,ABBT0051212,ABWI105102706504W400,OIL,58.5,False
2023-04,ABBT0051212,ABWI105102806504W400,OIL,89.7,False
2023-04,ABBT0051212,ABWI105103406504W400,OIL,50.5,False
2023-04,ABBT0051212,ABWI105111506504W400,OIL,120.3,False
2023-04,ABBT0051212,ABWI105112206504W400,OIL,29.8,False
2023-04,ABBT0051212,ABWI105112806604W400,OIL,80.9,False
2023-04,ABBT0051212,ABWI105113406504W400,OIL,300.5,False
2023-04,ABBT0051212,ABWI105120306604W400,OIL,125.3,False
2023-04,ABBT0051212,ABWI105121006604W400,OIL,2106.2,False
2023-04,ABBT0051212,ABWI105122206504W400,OIL,131.6,False
2023-04,ABBT0051212,ABWI105123406504W400,OIL,539.4,False
2023-04,ABBT0051212,ABWI105123506504W400,OIL,136.2,False
2023-04,ABBT0051212,ABWI105130306604W400,OIL,345.8,False
2023-04,ABBT0051212,ABWI105131406504W402,OIL,60.1,False
2023-04,ABBT0051212,ABWI105131506504W400,OIL,453.1,False
2023-04,ABBT0051212,ABWI105132606504W400,OIL,19.6,False
2023-04,ABBT0051212,ABWI105132806504W400,OIL,10.9,False
2023-04,ABBT0051212,ABWI105133406504W400,OIL,458.6,False
2023-04,ABBT0051212,ABWI105141006504W400,OIL,106.2,False
2023-04,ABBT0051212,ABWI105141406504W402,OIL,215.3,False
2023-04,ABBT0051212,ABWI105141506504W400,OIL,112.8,False
2023-04,ABBT0051212,ABWI105142606504W400,OIL,234.1,False
2023-04,ABBT0051212,ABWI105142706504W400,OIL,146.5,False
2023-04,ABBT0051212,ABWI105142806604W400,OIL,148.8,False
2023-04,ABBT0051212,ABWI105143406504W400,OIL,97.6,False
2023-04,ABBT0051212,ABWI105151006504W400,OIL,28.7,False
2023-04,ABBT0051212,ABWI105151606504W400,OIL,707.4,False
2023-04,ABBT0051212,ABWI105152906504W400,OIL,226.9,False
2023-04,ABBT0051212,ABWI105160506604W400,OIL,109.6,False
2023-04,ABBT0051212,ABWI105160906604W400,OIL,259.5,False
2023-04,ABBT0051212,ABWI105161006504W400,OIL,117.7,False
2023-04,ABBT0051212,ABWI105161506504W400,OIL,60.9,False
2023-04,ABBT0051212,ABWI105161606504W400,OIL,192.4,False
2023-04,ABBT0051212,ABWI105162706504W400,OIL,36.7,False
2023-04,ABBT0051212,ABWI105162906504W400,OIL,60.4,False
2023-04,ABBT0051212,ABWI105163306504W400,OIL,447.7,False
2023-04,ABBT0051212,ABWI106010306604W400,OIL,133.7,False
2023-04,ABBT0051212,ABWI106010406604W400,OIL,225.1,False
2023-04,ABBT0051212,ABWI106011006604W400,OIL,249.8,False
2023-04,ABBT0051212,ABWI106011506504W400,OIL,137.3,False
2023-04,ABBT0051212,ABWI106012206504W400,OIL,139.5,False
2023-04,ABBT0051212,ABWI106012906504W400,OIL,37.5,False
2023-04,ABBT0051212,ABWI106013406504W400,OIL,379.1,False
2023-04,ABBT0051212,ABWI106021006604W400,OIL,335.3,False
2023-04,ABBT0051212,ABWI106021506504W400,OIL,36.8,False
2023-04,ABBT0051212,ABWI106022206504W400,OIL,43.8,False
2023-04,ABBT0051212,ABWI106022806604W400,OIL,33.7,False
2023-04,ABBT0051212,ABWI106023406504W400,OIL,392.5,False
2023-04,ABBT0051212,ABWI106023506504W400,OIL,242.9,False
2023-04,ABBT0051212,ABWI106030306604W400,OIL,228.3,False
2023-04,ABBT0051212,ABWI106031006604W400,OIL,250.4,False
2023-04,ABBT0051212,ABWI106031506504W400,OIL,141.2,False
2023-04,ABBT0051212,ABWI106032806504W400,OIL,219.5,False
2023-04,ABBT0051212,ABWI106033506504W400,OIL,106.1,False
2023-04,ABBT0051212,ABWI106040306604W400,OIL,405.1,False
2023-04,ABBT0051212,ABWI106042206504W400,OIL,174.2,False
2023-04,ABBT0051212,ABWI106042306504W400,OIL,272.2,False
2023-04,ABBT0051212,ABWI106043506504W400,OIL,145.0,False
2023-04,ABBT0051212,ABWI106050306604W400,OIL,304.3,False
2023-04,ABBT0051212,ABWI106051006604W400,OIL,231.4,False
2023-04,ABBT0051212,ABWI106052206504W400,OIL,99.2,False
2023-04,ABBT0051212,ABWI106052306504W400,OIL,322.9,False
2023-04,ABBT0051212,ABWI106052706504W400,OIL,214.8,False
2023-04,ABBT0051212,ABWI106052806504W400,OIL,388.1,False
2023-04,ABBT0051212,ABWI106053506504W400,OIL,330.3,False
2023-04,ABBT0051212,ABWI106060306604W400,OIL,134.0,False
2023-04,ABBT0051212,ABWI106060906604W400,OIL,122.0,False
2023-04,ABBT0051212,ABWI106062106604W400,OIL,87.6,False
2023-04,ABBT0051212,ABWI106062206504W400,OIL,85.3,False
2023-04,ABBT0051212,ABWI106062706504W400,OIL,11.4,False
2023-04,ABBT0051212,ABWI106063306604W400,OIL,95.0,False
2023-04,ABBT0051212,ABWI106063406504W400,OIL,329.1,False
2023-04,ABBT0051212,ABWI106070306604W400,OIL,0.2,False
2023-04,ABBT0051212,ABWI106071506504W400,OIL,42.5,False
2023-04,ABBT0051212,ABWI106072006604W400,OIL,1369.5,False
2023-04,ABBT0051212,ABWI106072206504W400,OIL,316.5,False
2023-04,ABBT0051212,ABWI106072706504W400,OIL,1244.2,False
2023-04,ABBT0051212,ABWI106073406504W400,OIL,353.9,False
2023-04,ABBT0051212,ABWI106080406604W400,OIL,191.7,False
2023-04,ABBT0051212,ABWI106081506504W400,OIL,41.1,False
2023-04,ABBT0051212,ABWI106082106504W400,OIL,103.7,False
2023-04,ABBT0051212,ABWI106082706504W400,OIL,202.5,False
2023-04,ABBT0051212,ABWI106083406504W400,OIL,147.9,False
2023-04,ABBT0051212,ABWI106091506504W400,OIL,59.2,False
2023-04,ABBT0051212,ABWI106091606504W400,OIL,183.6,False
2023-04,ABBT0051212,ABWI106092106504W400,OIL,110.8,False
2023-04,ABBT0051212,ABWI106092706504W400,OIL,366.6,False
2023-04,ABBT0051212,ABWI106092806504W400,OIL,148.4,False
2023-04,ABBT0051212,ABWI106092906504W400,OIL,244.0,False
2023-04,ABBT0051212,ABWI106101006504W400,OIL,116.7,False
2023-04,ABBT0051212,ABWI106101406504W400,OIL,52.7,False
2023-04,ABBT0051212,ABWI106101506504W400,OIL,9.0,False
2023-04,ABBT0051212,ABWI106102106504W400,OIL,44.7,False
2023-04,ABBT0051212,ABWI106102706504W400,OIL,168.5,False
2023-04,ABBT0051212,ABWI106102806504W400,OIL,35.7,False
2023-04,ABBT0051212,ABWI106103406504W400,OIL,31.1,False
2023-04,ABBT0051212,ABWI106103506504W400,OIL,115.4,False
2023-04,ABBT0051212,ABWI106111006504W400,OIL,46.7,False
2023-04,ABBT0051212,ABWI106111506504W400,OIL,26.4,False
2023-04,ABBT0051212,ABWI106112206504W400,OIL,183.8,False
2023-04,ABBT0051212,ABWI106112706504W400,OIL,105.3,False
2023-04,ABBT0051212,ABWI106112806504W400,OIL,8.8,False
2023-04,ABBT0051212,ABWI106113406504W400,OIL,279.6,False
2023-04,ABBT0051212,ABWI106113506504W400,OIL,8.8,False
2023-04,ABBT0051212,ABWI106120306604W400,OIL,251.9,False
2023-04,ABBT0051212,ABWI106121006604W400,OIL,2945.3,False
2023-04,ABBT0051212,ABWI106121506504W400,OIL,0.1,False
2023-04,ABBT0051212,ABWI106122606504W400,OIL,54.1,False
2023-04,ABBT0051212,ABWI106123406504W400,OIL,483.5,False
2023-04,ABBT0051212,ABWI106123506504W400,OIL,224.8,False
2023-04,ABBT0051212,ABWI106130306604W400,OIL,244.4,False
2023-04,ABBT0051212,ABWI106131406504W400,OIL,2.5,False
2023-04,ABBT0051212,ABWI106131506504W400,OIL,25.7,False
2023-04,ABBT0051212,ABWI106132606504W400,OIL,76.2,False
2023-04,ABBT0051212,ABWI106132806504W400,OIL,82.6,False
2023-04,ABBT0051212,ABWI106133406504W400,OIL,299.0,False
2023-04,ABBT0051212,ABWI106140306604W400,OIL,148.2,False
2023-04,ABBT0051212,ABWI106141006504W400,OIL,490.4,False
2023-04,ABBT0051212,ABWI106141406504W400,OIL,159.2,False
2023-04,ABBT0051212,ABWI106141506504W400,OIL,552.6,False
2023-04,ABBT0051212,ABWI106142606504W400,OIL,0.5,False
2023-04,ABBT0051212,ABWI106142706504W400,OIL,164.1,False
2023-04,ABBT0051212,ABWI106142806504W400,OIL,81.8,False
2023-04,ABBT0051212,ABWI106151006504W400,OIL,29.9,False
2023-04,ABBT0051212,ABWI106151406504W400,OIL,15.7,False
2023-04,ABBT0051212,ABWI106151506504W400,OIL,88.5,False
2023-04,ABBT0051212,ABWI106152706504W400,OIL,149.9,False
2023-04,ABBT0051212,ABWI106161006504W400,OIL,129.8,False
2023-04,ABBT0051212,ABWI106161506504W400,OIL,270.1,False
2023-04,ABBT0051212,ABWI106161606504W400,OIL,205.4,False
2023-04,ABBT0051212,ABWI106163306504W400,OIL,130.6,False
2023-04,ABBT0051212,ABWI106163406504W400,OIL,159.0,False
2023-04,ABBT0051212,ABWI107010306604W400,OIL,87.2,False
2023-04,ABBT0051212,ABWI107010406604W400,OIL,400.0,False
2023-04,ABBT0051212,ABWI107011006604W402,OIL,194.0,False
2023-04,ABBT0051212,ABWI107011506504W400,OIL,249.6,False
2023-04,ABBT0051212,ABWI107012106504W400,OIL,245.2,False
2023-04,ABBT0051212,ABWI107012206504W400,OIL,98.1,False
2023-04,ABBT0051212,ABWI107012706504W400,OIL,76.1,False
2023-04,ABBT0051212,ABWI107012906504W400,OIL,154.5,False
2023-04,ABBT0051212,ABWI107020306604W400,OIL,0.6,False
2023-04,ABBT0051212,ABWI107021006604W400,OIL,178.5,False
2023-04,ABBT0051212,ABWI107021506504W400,OIL,97.1,False
2023-04,ABBT0051212,ABWI107022206504W400,OIL,182.6,False
2023-04,ABBT0051212,ABWI107023406504W400,OIL,189.7,False
2023-04,ABBT0051212,ABWI107031506504W400,OIL,27.7,False
2023-04,ABBT0051212,ABWI107032206504W400,OIL,125.1,False
2023-04,ABBT0051212,ABWI107033306604W400,OIL,188.9,False
2023-04,ABBT0051212,ABWI107033506504W400,OIL,129.7,False
2023-04,ABBT0051212,ABWI107040306604W400,OIL,340.2,False
2023-04,ABBT0051212,ABWI107042306504W400,OIL,264.9,False
2023-04,ABBT0051212,ABWI107042706504W400,OIL,9.4,False
2023-04,ABBT0051212,ABWI107042806504W400,OIL,264.7,False
2023-04,ABBT0051212,ABWI107052206504W400,OIL,37.6,False
2023-04,ABBT0051212,ABWI107052306504W400,OIL,107.5,False
2023-04,ABBT0051212,ABWI107052706504W400,OIL,21.3,False
2023-04,ABBT0051212,ABWI107052806504W400,OIL,124.1,False
2023-04,ABBT0051212,ABWI107053406504W400,OIL,201.1,False
2023-04,ABBT0051212,ABWI107060306604W400,OIL,220.8,False
2023-04,ABBT0051212,ABWI107061506504W402,OIL,8.6,False
2023-04,ABBT0051212,ABWI107062206504W400,OIL,118.9,False
2023-04,ABBT0051212,ABWI107062306504W400,OIL,41.1,False
2023-04,ABBT0051212,ABWI107062706504W400,OIL,78.8,False
2023-04,ABBT0051212,ABWI107062806504W400,OIL,87.6,False
2023-04,ABBT0051212,ABWI107063306604W400,OIL,155.4,False
2023-04,ABBT0051212,ABWI107063406504W400,OIL,436.7,False
2023-04,ABBT0051212,ABWI107070306604W400,OIL,46.6,False
2023-04,ABBT0051212,ABWI107071506504W400,OIL,13.0,False
2023-04,ABBT0051212,ABWI107072706504W400,OIL,296.6,False
