ProductionMonth,ReportingFacilityID,FromToID,ProductID,Volume,IsInjector
2022-01,ABBT0119087,ABWI1W0051306603W400,GAS,66.4,False
2022-01,ABBT0119087,ABWI100010106603W400,OIL,368.0,False
2022-01,ABBT0119087,ABWI100012406603W400,OIL,386.2,False
2022-01,ABBT0119087,ABWI100012506603W400,OIL,243.3,False
2022-01,ABBT0119087,ABWI100012606603W400,OIL,919.3,False
2022-01,ABBT0119087,ABWI100021306603W400,OIL,73.5,False
2022-01,ABBT0119087,ABWI100021806602W402,OIL,335.4,False
2022-01,ABBT0119087,ABWI100023006602W400,OIL,922.6,False
2022-01,ABBT0119087,ABWI100032306603W400,OIL,690.7,False
2022-01,ABBT0119087,ABWI100032406603W400,OIL,6.2,False
2022-01,ABBT0119087,ABWI100041306603W402,OIL,461.0,False
2022-01,ABBT0119087,ABWI100042406603W400,OIL,81.9,False
2022-01,ABBT0119087,ABWI100051306603W400,OIL,460.7,False
2022-01,ABBT0119087,ABWI100051906602W400,OIL,922.6,False
2022-01,ABBT0119087,ABWI100052406603W400,OIL,110.4,False
2022-01,ABBT0119087,ABWI100052506603W400,OIL,237.9,False
2022-01,ABBT0119087,ABWI100062306603W400,OIL,589.2,False
2022-01,ABBT0119087,ABWI100062606603W400,OIL,1203.9,False
2022-01,ABBT0119087,ABWI100070106603W400,OIL,747.7,False
2022-01,ABBT0119087,ABWI100070706602W400,OIL,1119.7,False
2022-01,ABBT0119087,ABWI100071306603W400,OIL,37.6,False
2022-01,ABBT0119087,ABWI100071806602W402,OIL,1527.8,False
2022-01,ABBT0119087,ABWI100072506603W400,OIL,97.6,False
2022-01,ABBT0119087,ABWI100082506603W400,OIL,799.9,False
2022-01,ABBT0119087,ABWI100082606603W400,OIL,234.1,False
2022-01,ABBT0119087,ABWI100090106603W400,OIL,378.2,False
2022-01,ABBT0119087,ABWI100091106603W400,OIL,326.9,False
2022-01,ABBT0119087,ABWI100091306603W400,OIL,4.1,False
2022-01,ABBT0119087,ABWI100091406603W400,OIL,838.7,False
2022-01,ABBT0119087,ABWI100092506603W400,OIL,730.5,False
2022-01,ABBT0119087,ABWI100092606603W400,OIL,234.1,False
2022-01,ABBT0119087,ABWI100100706602W400,OIL,1531.1,False
2022-01,ABBT0119087,ABWI100101206603W400,OIL,60.8,False
2022-01,ABBT0119087,ABWI100103506603W400,OIL,1913.4,False
2022-01,ABBT0119087,ABWI100103606603W400,OIL,42.4,False
2022-01,ABBT0119087,ABWI100112306603W400,OIL,922.6,False
2022-01,ABBT0119087,ABWI100112606603W400,OIL,1110.4,False
2022-01,ABBT0119087,ABWI100113106602W400,OIL,1138.8,False
2022-01,ABBT0119087,ABWI100121306603W400,OIL,13.7,False
2022-01,ABBT0119087,ABWI100122406603W400,OIL,33.6,False
2022-01,ABBT0119087,ABWI100132506603W400,OIL,69.3,False
2022-01,ABBT0119087,ABWI100141306603W400,OIL,15.4,False
2022-01,ABBT0119087,ABWI100142606603W400,OIL,311.5,False
2022-01,ABBT0119087,ABWI100143606603W400,OIL,248.5,False
2022-01,ABBT0119087,ABWI100150706602W400,OIL,1006.6,False
2022-01,ABBT0119087,ABWI100151406603W402,OIL,1648.3,False
2022-01,ABBT0119087,ABWI100152406603W400,OIL,141.6,False
2022-01,ABBT0119087,ABWI100153506603W400,OIL,1388.0,False
2022-01,ABBT0119087,ABWI100161106603W400,OIL,213.8,False
2022-01,ABBT0119087,ABWI100161306603W400,OIL,1731.8,False
